6874,Damsels in Distress,2011,"[0.9328686, 0.36692, 0.1214693, 0.96773183, 0.62105244, 0.5732407, 0.5954305, 0.66458875]"
6875,Salmon Fishing in the Yemen,2011,"[0.64382416, 0.4878138, 0.13241822, 0.5424146, 0.10626457, 0.28872955, 0.7054904, 0.028342657]"
6876,Wrath of the Titans,2012,"[0.001984218, 0.6325183, 0.19779329, 0.15290177, 0.7325491, 0.2768272, 0.6749223, 0.43304843]"
6877,Detachment,2011,"[0.7683791, 0.9788987, 0.89406943, 0.070179135, 0.7407876, 0.7925097, 0.5493742, 0.11070761]"
6878,Iron Sky,2012,"[0.59325117, 0.4893528, 0.6457543, 0.14829597, 0.36012653, 0.093324564, 0.73670524, 0.42547587]"
6879,Absentia,2011,"[0.90144086, 0.5966735, 0.56333196, 0.15668862, 0.4767312, 0.5850765, 0.14751436, 0.48779753]"
6880,The Raid: Redemption,2011,"[0.0981695, 0.08513973, 0.65716803, 0.352854, 0.64147204, 0.4206438, 0.1471498, 0.07102667]"
6881,"Cabin in the Woods",2012,"[0.08346563, 0.3857554, 0.12898298, 0.90678847, 0.5115293, 0.3687537, 0.004391857, 0.18633142]"
6882,God Bless America,2011,"[0.9405603, 0.37903133, 0.39659938, 0.65508956, 0.918661, 0.5133872, 0.39645118, 0.048595622]"
6883,"Three Stooges",2012,"[0.2829492, 0.6404142, 0.61072886, 0.29018262, 0.839928, 0.034352988, 0.1602497, 0.91245383]"
6884,"Raven",2012,"[0.38056344, 0.24686141, 0.09416624, 0.048485152, 0.60884917, 0.014621364, 0.7989636, 0.25352874]"
6885,North & South,2004,"[0.20978005, 0.76219887, 0.14033878, 0.26129672, 0.09391291, 0.33684435, 0.24591886, 0.39329925]"
6886,"Big Bang",2011,"[0.75647575, 0.541799, 0.63008505, 0.46414393, 0.097689316, 0.7442516, 0.6502863, 0.8096833]"
6887,Mirror Mirror,2012,"[0.49623242, 0.68852675, 0.5339025, 0.31051973, 0.34660223, 0.6794275, 0.7437556, 0.20066518]"
6888,Battleship,2012,"[0.66694313, 0.061035573, 0.6675557, 0.6800481, 0.75339794, 0.19113088, 0.9024058, 0.39914477]"
6889,"Best Exotic Marigold Hotel",2011,"[0.91412634, 0.7513948, 0.99423057, 0.45939744, 0.26222986, 0.8263584, 0.7618254, 0.21981134]"
6890,Comic-Con Episode IV: A Fan's Hope,2011,"[0.532177, 0.21668692, 0.9954039, 0.431075, 0.78051734, 0.89919305, 0.21337472, 0.6309729]"
6891,Bully,2011,"[0.074713506, 0.05995503, 0.7630318, 0.2601819, 0.67746174, 0.9920831, 0.6189206, 0.05710781]"
6892,Hysteria,2011,"[0.6881213, 0.111521624, 0.07387618, 0.608902, 0.036414742, 0.08527737, 0.09932582, 0.6347882]"
6893,Dante's Inferno: An Animated Epic,2010,"[0.69730794, 0.5658258, 0.036411352, 0.29010803, 0.6912027, 0.80665284, 0.9379331, 0.51210874]"
6894,"Atomic Submarine",1959,"[0.07483931, 0.74449396, 0.7428498, 0.4009505, 0.04870752, 0.23805253, 0.15454733, 0.29355514]"
6895,"Five-Year Engagement",2012,"[0.8108908, 0.94752014, 0.93913496, 0.37627324, 0.41183275, 0.3337381, 0.83066195, 0.018376144]"
6896,Think Like a Man,2012,"[0.6649214, 0.82689565, 0.8725897, 0.83292115, 0.76567066, 0.93697834, 0.03715046, 0.92619836]"
6897,"Lucky One",2012,"[0.6589768, 0.10989159, 0.77525234, 0.5654842, 0.35582313, 0.81212044, 0.76074135, 0.607175]"
6898,Safe,2012,"[0.8963775, 0.26296103, 0.35895497, 0.402151, 0.79116744, 0.76522136, 0.57906073, 0.8100173]"
6899,Dark Shadows,2012,"[0.27687085, 0.83799213, 0.22738777, 0.09948451, 0.70251554, 0.8650276, 0.24847949, 0.2551167]"
6900,96 Minutes,2011,"[0.76315176, 0.17699929, 0.57768655, 0.88244265, 0.45168594, 0.61335295, 0.9233946, 0.21836717]"
6901,"Decoy Bride",2011,"[0.19860715, 0.5480345, 0.4779934, 0.6569749, 0.8806156, 0.032185443, 0.7207146, 0.58121663]"
6902,Rocket Singh: Salesman of the Year,2009,"[0.8617923, 0.45274124, 0.88385385, 0.86404896, 0.11442052, 0.9757248, 0.38567388, 0.95308006]"
6903,"Dictator",2012,"[0.38131922, 0.12714282, 0.52864665, 0.8577791, 0.41339964, 0.6956189, 0.024933588, 0.377631]"
6904,Walking with Monsters,2005,"[0.7060561, 0.7127405, 0.53544813, 0.48086828, 0.05988696, 0.92653143, 0.168201, 0.43493426]"
6905,Snow White and the Huntsman,2012,"[0.41111577, 0.87806517, 0.46773225, 0.9238834, 0.039015204, 0.0013816113, 0.990826, 0.28433987]"
6906,Sound of My Voice,2011,"[0.18182653, 0.25034994, 0.23825426, 0.25067836, 0.55442077, 0.8694145, 0.34106407, 0.62135017]"
6907,Eva,2011,"[0.107567765, 0.48696253, 0.07408976, 0.8990892, 0.93054444, 0.89682144, 0.17258076, 0.9382042]"
6908,"Pirates! Band of Misfits",2012,"[0.7862089, 0.08909407, 0.2424376, 0.40640873, 0.3588736, 0.9456073, 0.31103998, 0.9355097]"
6909,Prometheus,2012,"[0.69860005, 0.76765466, 0.98635906, 0.68885297, 0.11473818, 0.90264285, 0.6151411, 0.40269804]"
6910,"Pact",2012,"[0.40469477, 0.9786036, 0.5203888, 0.5036222, 0.10566203, 0.52613723, 0.5850631, 0.8098547]"
6911,Bernie,2011,"[0.21531652, 0.14907597, 0.59670013, 0.83424026, 0.155381, 0.7691117, 0.5803139, 0.6088661]"
6912,Inhale,2010,"[0.83796006, 0.08329137, 0.2870732, 0.0791069, 0.81845737, 0.92489815, 0.55833435, 0.3990825]"
6913,Take This Waltz,2011,"[0.79858506, 0.6364863, 0.5235754, 0.86601883, 0.38988006, 0.54529196, 0.043512933, 0.17467307]"
6914,Wanderlust,2012,"[0.86382943, 0.0515725, 0.610393, 0.2841543, 0.7035315, 0.6928141, 0.41100577, 0.2470022]"
6915,Moonrise Kingdom,2012,"[0.88441014, 0.10488308, 0.7362511, 0.7023087, 0.8654559, 0.48941606, 0.4071218, 0.76907885]"
6916,Get the Gringo,2012,"[0.18943965, 0.6171545, 0.22806218, 0.39638048, 0.94023746, 0.24503684, 0.24246617, 0.6870645]"
6917,Superman/Doomsday,2007,"[0.9377999, 0.90883285, 0.40213946, 0.35166615, 0.0042537446, 0.55699545, 0.8365847, 0.45711023]"
6918,"Thousand Words, A",2012,"[0.009491558, 0.19789997, 0.5091802, 0.9412127, 0.28832245, 0.94788104, 0.010687344, 0.10076253]"
6919,Safety Not Guaranteed,2012,"[0.73756987, 0.49374193, 0.9226683, 0.5476462, 0.4977388, 0.36529073, 0.52113074, 0.044251494]"
6920,Madagascar 3: Europe's Most Wanted,2012,"[0.059173185, 0.90543526, 0.15425286, 0.36520728, 0.8667933, 0.850284, 0.9683345, 0.36454564]"
6921,Your Sister's Sister,2011,"[0.4577813, 0.7009678, 0.4841086, 0.5688341, 0.4249082, 0.58695495, 0.5437503, 0.45572844]"
6922,Superman/Batman: Public Enemies,2009,"[0.664837, 0.00538698, 0.1828988, 0.06991043, 0.9293828, 0.39053634, 0.24889673, 0.24354441]"
6923,Brave,2012,"[0.2719482, 0.7659977, 0.5611028, 0.5629228, 0.19266295, 0.11050618, 0.79980373, 0.53225327]"
6924,Beauty and the Beast: The Enchanted Christmas,1997,"[0.46035933, 0.6434249, 0.15535751, 0.905388, 0.78571415, 0.8237726, 0.43247405, 0.76099163]"
6925,Front of the Class,2008,"[0.6467485, 0.077260464, 0.52027684, 0.7401655, 0.0502484, 0.00760147, 0.29154056, 0.8459576]"
6926,Pocahontas II: Journey to a New World,1998,"[0.2793035, 0.5150053, 0.13541846, 0.081860594, 0.53538036, 0.045277588, 0.5047927, 0.209378]"
6927,What to Expect When You're Expecting,2012,"[0.27338132, 0.35269952, 0.30484757, 0.042138353, 0.8323769, 0.4593187, 0.9255417, 0.40178457]"
6928,To Rome with Love,2012,"[0.63042265, 0.35238928, 0.22479467, 0.92253447, 0.75604767, 0.54030406, 0.24509698, 0.46678087]"
6929,Abraham Lincoln: Vampire Hunter,2012,"[0.9858919, 0.4347881, 0.2543711, 0.48708493, 0.20892099, 0.721489, 0.7483291, 0.25635505]"
6930,First Position,2011,"[0.08007471, 0.2708072, 0.15924034, 0.7094121, 0.7742284, 0.86295694, 0.8612822, 0.8620698]"
6931,Rock of Ages,2012,"[0.68425345, 0.665467, 0.2166287, 0.73094136, 0.7437124, 0.25259885, 0.5911432, 0.18630822]"
6932,Seeking a Friend for the End of the World,2012,"[0.3783589, 0.8194462, 0.86502177, 0.6606162, 0.74746066, 0.03755651, 0.9229209, 0.3379012]"
6933,Presto,2008,"[0.6784605, 0.5728055, 0.6238553, 0.050741814, 0.9357726, 0.6076713, 0.98799497, 0.7938035]"
6934,Jack-Jack Attack,2005,"[0.92194545, 0.31229728, 0.49107683, 0.48700786, 0.8871655, 0.26515317, 0.3623911, 0.7062211]"
6935,One Man Band,2005,"[0.8316412, 0.52879125, 0.7835885, 0.33347678, 0.46673357, 0.115343995, 0.6131665, 0.0020711932]"
6936,Ted,2012,"[0.6706236, 0.5444461, 0.22411644, 0.31870845, 0.9339783, 0.7410408, 0.9569173, 0.28291968]"
6937,Magic Mike,2012,"[0.1742729, 0.1915953, 0.1137014, 0.28484166, 0.44460452, 0.6226138, 0.81298196, 0.9975349]"
6938,Cleanskin,2012,"[0.3970275, 0.29871908, 0.5435069, 0.8653861, 0.76625484, 0.20687425, 0.98740137, 0.72454166]"
6939,"Amazing Spider-Man",2012,"[0.36492828, 0.23766837, 0.5337432, 0.9885865, 0.24686149, 0.43055338, 0.30055612, 0.59576905]"
6940,Ice Age 4: Continental Drift,2012,"[0.6199778, 0.8905042, 0.06210163, 0.76687294, 0.729814, 0.5989262, 0.8247974, 0.9679188]"
6941,Beasts of the Southern Wild,2012,"[0.8073251, 0.7391832, 0.44345748, 0.51141, 0.60944164, 0.47416472, 0.79549927, 0.3613067]"
6942,Savages,2012,"[0.7270325, 0.7184207, 0.20627362, 0.72943014, 0.6239489, 0.910771, 0.23877817, 0.10802813]"
6943,"Firm",2009,"[0.5027157, 0.5617646, 0.28372794, 0.011076955, 0.8476476, 0.29899782, 0.4186299, 0.6078237]"
6944,Spirit Camp,2009,"[0.21201804, 0.2536616, 0.89914864, 0.6784305, 0.025426678, 0.23341724, 0.731825, 0.8865575]"
6945,Geri's Game,1997,"[0.57108724, 0.07385357, 0.205456, 0.837477, 0.3852756, 0.673017, 0.059952643, 0.68215925]"
6946,Some Guy Who Kills People,2011,"[0.37050804, 0.8840397, 0.6778337, 0.603132, 0.573801, 0.5482765, 0.68413895, 0.6498715]"
6947,Treasure Island,2012,"[0.06184701, 0.91079235, 0.4539414, 0.782334, 0.67878985, 0.33840984, 0.78323483, 0.4118713]"
6948,"Watch",2012,"[0.20065723, 0.16572443, 0.8570879, 0.45318085, 0.36554638, 0.26497263, 0.36448243, 0.7749031]"
6949,"Adventures of Mary-Kate and Ashley: The Case of the Christmas Caper",1995,"[0.35508433, 0.8456953, 0.13082406, 0.92551804, 0.5644876, 0.83050114, 0.7744804, 0.33878773]"
6950,2 Days in New York,2012,"[0.8653842, 0.4144671, 0.24820895, 0.11871294, 0.4427025, 0.0047808257, 0.6852299, 0.7551279]"
6951,Killer Joe,2011,"[0.9383915, 0.7862983, 0.5333718, 0.62851393, 0.8781477, 0.6195062, 0.13199434, 0.31261516]"
6952,Anaconda: The Offspring,2008,"[0.1192343, 0.17565848, 0.26537004, 0.6064555, 0.39736468, 0.29821554, 0.92693454, 0.9369413]"
6953,"Christmas Carol, A",1999,"[0.2079036, 0.41165692, 0.19949137, 0.4341793, 0.48964858, 0.7342851, 0.87808126, 0.005898919]"
6954,Goodbye Charlie,1964,"[0.24549998, 0.22159678, 0.76978004, 0.5612539, 0.04985556, 0.39529034, 0.5046103, 0.87635696]"
6955,For the Birds,2000,"[0.3652767, 0.23963188, 0.70539355, 0.29488435, 0.062064543, 0.24854422, 0.6937964, 0.5991422]"
6956,Ruby Sparks,2012,"[0.34402457, 0.66815615, 0.0010942182, 0.9470171, 0.3582559, 0.59182733, 0.9546056, 0.4651885]"
6957,Total Recall,2012,"[0.08026129, 0.43960327, 0.15586542, 0.40302762, 0.10167579, 0.83057696, 0.69469756, 0.6691488]"
6958,"Angels' Share",2012,"[0.63588554, 0.6842992, 0.9973672, 0.8185506, 0.37854895, 0.9482993, 0.41965234, 0.065204315]"
6959,Skyfall,2012,"[0.667406, 0.99267787, 0.9936991, 0.45305568, 0.45625755, 0.7954162, 0.035733894, 0.34747636]"
6960,"Campaign",2012,"[0.61347526, 0.58470935, 0.69410986, 0.81739825, 0.91985315, 0.9840041, 0.8341833, 0.5191466]"
6961,Brake,2012,"[0.026257828, 0.7456732, 0.2429715, 0.52860254, 0.21904561, 0.78675765, 0.3860025, 0.63641185]"
6962,Hope Springs,2012,"[0.60208994, 0.5745007, 0.99002093, 0.20103931, 0.67461795, 0.45081338, 0.34878987, 0.65586156]"
6963,"Queen of Versailles",2012,"[0.5330613, 0.90345037, 0.85480446, 0.40704685, 0.04841576, 0.1748581, 0.73217815, 0.48842242]"
6964,ParaNorman,2012,"[0.6903702, 0.4572921, 0.44334003, 0.3535579, 0.53301334, 0.38696906, 0.6827785, 0.9219012]"
6965,Diary of a Wimpy Kid: Dog Days,2012,"[0.5953531, 0.3013122, 0.8388642, 0.9143623, 0.27484185, 0.07901747, 0.6057165, 0.023970304]"
6966,Broken,2012,"[0.2602104, 0.85383606, 0.26204914, 0.113246456, 0.31489775, 0.02073502, 0.4817294, 0.10604039]"
6967,6 Days to Air: The Making of South Park,2011,"[0.863488, 0.43446144, 0.52823687, 0.16518737, 0.122826666, 0.8358818, 0.17142615, 0.9404958]"
6968,Premium Rush,2012,"[0.3309939, 0.7581362, 0.8242903, 0.7589857, 0.090534754, 0.73075366, 0.06658802, 0.12432712]"
6969,"Odd Life of Timothy Green",2012,"[0.66357, 0.96459174, 0.4690619, 0.36305052, 0.68872076, 0.25212228, 0.5029934, 0.40498075]"
6970,Lawless,2012,"[0.6827943, 0.014427645, 0.78050345, 0.036040332, 0.5216687, 0.78542626, 0.36200088, 0.7314901]"
6971,Prime Suspect 3,1993,"[0.6079632, 0.23056923, 0.2104386, 0.0800997, 0.33580807, 0.31552708, 0.80231404, 0.31230822]"
6972,Searching for Sugar Man,2012,"[0.21310131, 0.9005992, 0.16119798, 0.984679, 0.59032565, 0.35698283, 0.2024345, 0.57719517]"
6973,Prime Suspect 6: The Last Witness,2003,"[0.65713084, 0.90773755, 0.5752549, 0.5241697, 0.20773314, 0.5368105, 0.47342086, 0.8473859]"
6974,Prime Suspect: The Lost Child,1995,"[0.20891404, 0.07820166, 0.78620887, 0.17118706, 0.6880429, 0.8779136, 0.7879029, 0.35568666]"
6975,Conception,2011,"[0.76709616, 0.34817004, 0.64244485, 0.22395937, 0.5193845, 0.0688233, 0.5218608, 0.6697808]"
6976,Paradise Lost 3: Purgatory,2011,"[0.731345, 0.010221611, 0.29264045, 0.6178484, 0.27467528, 0.6555906, 0.52309865, 0.8234421]"
6977,"Words",2012,"[0.018024877, 0.9784127, 0.41641298, 0.42331383, 0.75361496, 0.35038376, 0.79710007, 0.6716521]"
6978,Pitch Perfect,2012,"[0.22255528, 0.0666158, 0.19781809, 0.5200227, 0.009448253, 0.38237336, 0.17613746, 0.5599812]"
6979,Samsara,2011,"[0.99090284, 0.9709673, 0.52556944, 0.64029247, 0.53183514, 0.43237782, 0.8375048, 0.8408754]"
6980,Runaway Brain,1995,"[0.3919744, 0.92044634, 0.16827019, 0.33827284, 0.58104366, 0.79703593, 0.68304044, 0.7294203]"
6981,Looper,2012,"[0.4864974, 0.4093428, 0.95424104, 0.5831375, 0.49651456, 0.76314116, 0.2133851, 0.35224587]"
6982,That's My Boy,2012,"[0.55629754, 0.33762497, 0.9055972, 0.37719727, 0.1784063, 0.63534325, 0.062730156, 0.40493244]"
6983,Robot & Frank,2012,"[0.6520686, 0.029118856, 0.50306773, 0.0654172, 0.6416479, 0.030439846, 0.99015784, 0.62597734]"
6984,Resident Evil: Retribution,2012,"[0.78863597, 0.22944787, 0.5121523, 0.41821453, 0.33973026, 0.40943998, 0.89233047, 0.65956056]"
6985,Lola Versus,2012,"[0.8972909, 0.82834584, 0.7440852, 0.28074816, 0.37029344, 0.18825176, 0.4667065, 0.86058325]"
6986,"Master",2012,"[0.6989675, 0.5034774, 0.23084074, 0.14224802, 0.39622232, 0.19796152, 0.30182692, 0.115322754]"
6987,Dredd,2012,"[0.6489739, 0.243589, 0.43537185, 0.61072177, 0.9133619, 0.7385212, 0.43388307, 0.96721184]"
6988,End of Watch,2012,"[0.2204993, 0.4288989, 0.478317, 0.44528455, 0.6594492, 0.1684744, 0.20964076, 0.19277854]"
6989,V/H/S,2012,"[0.40041167, 0.7288678, 0.075394854, 0.18819559, 0.98305625, 0.8838897, 0.27820098, 0.5084659]"
6990,"Perks of Being a Wallflower",2012,"[0.07057142, 0.23546553, 0.9865825, 0.48651052, 0.9730445, 0.05346726, 0.18195382, 0.25119323]"
6991,Holy Motors,2012,"[0.8870628, 0.12167543, 0.5945438, 0.15319999, 0.95815736, 0.11662194, 0.97086066, 0.08766626]"
6992,Taken 2,2012,"[0.61923677, 0.768093, 0.23929742, 0.8756849, 0.4542816, 0.18351075, 0.078200825, 0.9766218]"
6993,House at the End of the Street,2012,"[0.1331798, 0.79862136, 0.2036964, 0.4301812, 0.61696094, 0.7071123, 0.5890103, 0.35544777]"
6994,"Tall Man",2012,"[0.7082701, 0.5257108, 0.9268763, 0.1501083, 0.45648095, 0.5143832, 0.29512993, 0.92654026]"
6995,LOL,2012,"[0.37591475, 0.5654049, 0.22582345, 0.3037923, 0.304165, 0.54786104, 0.4404901, 0.9011148]"
6996,Marley,2012,"[0.98725444, 0.88121605, 0.3659584, 0.809694, 0.047783986, 0.68728226, 0.6481517, 0.9816077]"
6997,Frankenweenie,2012,"[0.21373685, 0.12926617, 0.20726876, 0.9186344, 0.34188366, 0.74292684, 0.70614666, 0.57848704]"
6998,Sinister,2012,"[0.5256387, 0.7592756, 0.20230985, 0.9559565, 0.61252946, 0.51407236, 0.6437941, 0.7846962]"
6999,"Thing: Terror Takes Shape",1998,"[0.92968833, 0.31411728, 0.35657957, 0.708189, 0.3437535, 0.25235504, 0.708292, 0.98707664]"
7000,Hotel Transylvania,2012,"[0.9310913, 0.574405, 0.23755011, 0.609011, 0.80100155, 0.5285196, 0.5008673, 0.95487696]"
7001,Side by Side,2012,"[0.15832013, 0.1772524, 0.55061615, 0.79748493, 0.70685893, 0.28347668, 0.8794022, 0.27477998]"
7002,Argo,2012,"[0.91054416, 0.7437365, 0.31357998, 0.78674555, 0.20770891, 0.07622895, 0.7216233, 0.4671095]"
7003,Seven Psychopaths,2012,"[0.15728122, 0.85575294, 0.20770697, 0.07183587, 0.6268663, 0.7805941, 0.1480564, 0.048485063]"
7004,Liberal Arts,2012,"[0.5533756, 0.79861516, 0.259022, 0.034626, 0.65115505, 0.45584342, 0.115974456, 0.32172036]"
7005,Catch .44,2011,"[0.025723152, 0.19691451, 0.19400968, 0.8522276, 0.2547924, 0.3201035, 0.5203126, 0.66113484]"
7006,[REC]³ 3 Génesis,2012,"[0.037050597, 0.25606683, 0.59689975, 0.8389634, 0.049789004, 0.057686437, 0.3618191, 0.4597609]"
7007,Paranormal Activity 4,2012,"[0.8432098, 0.5805889, 0.817273, 0.83997214, 0.34634912, 0.044185687, 0.14127496, 0.064408876]"
7008,Alex Cross,2012,"[0.39169586, 0.45311618, 0.50484854, 0.07645485, 0.8382529, 0.31854975, 0.8934405, 0.25103188]"
7009,Cloud Atlas,2012,"[0.49002713, 0.10460873, 0.65378016, 0.70754635, 0.4176091, 0.30215487, 0.31063297, 0.3022619]"
7010,'Hellboy': The Seeds of Creation,2004,"[0.82022405, 0.036058575, 0.111272275, 0.5899912, 0.87008655, 0.75348353, 0.046704847, 0.051626272]"
7011,Silent Hill: Revelation 3D,2012,"[0.0030965223, 0.35106528, 0.29328856, 0.03964516, 0.0489787, 0.5228658, 0.83144224, 0.14890312]"
7012,Here Comes the Boom,2012,"[0.21203777, 0.49074686, 0.69427687, 0.18482517, 0.60873675, 0.290045, 0.23108132, 0.92990816]"
7013,Mental,2012,"[0.60827756, 0.62904465, 0.4099537, 0.0020427261, 0.48560426, 0.6397142, 0.81960696, 0.9227079]"
7014,Killing Them Softly,2012,"[0.8633431, 0.13527605, 0.0578308, 0.5751421, 0.14983745, 0.22314589, 0.32232085, 0.334279]"
7015,"Imposter",2012,"[0.61205524, 0.37721145, 0.784724, 0.9520891, 0.63972116, 0.45658362, 0.7863086, 0.5993187]"
7016,Smashed,2012,"[0.2839005, 0.9115575, 0.83228797, 0.5870097, 0.99342364, 0.46177223, 0.64517456, 0.48190534]"
7017,Wreck-It Ralph,2012,"[0.47298896, 0.04432313, 0.91151935, 0.753232, 0.7199318, 0.9799712, 0.096059114, 0.54741263]"
7018,Silver Linings Playbook,2012,"[0.71881896, 0.31962684, 0.291444, 0.7657022, 0.8329205, 0.29231998, 0.09894738, 0.6569912]"
7019,Flight,2012,"[0.6936493, 0.24372141, 0.14513446, 0.9609272, 0.34418705, 0.057998843, 0.87840426, 0.78970224]"
7020,Anna Karenina,2012,"[0.7801098, 0.31397578, 0.25200105, 0.5125368, 0.23311402, 0.8799367, 0.8695985, 0.69050646]"
7021,Life of Pi,2012,"[0.76279616, 0.76629674, 0.13310984, 0.013134863, 0.19295664, 0.5086301, 0.93314207, 0.08439164]"
7022,"Man with the Iron Fists",2012,"[0.6367911, 0.32256663, 0.56019324, 0.19032095, 0.124897026, 0.16197589, 0.5248046, 0.7813104]"
7023,"Bay",2012,"[0.36466798, 0.34183273, 0.3331206, 0.85099816, 0.2937636, 0.46770182, 0.8166094, 0.9851125]"
7024,Himizu,2011,"[0.97632223, 0.80869585, 0.5915124, 0.08159594, 0.7782593, 0.06085972, 0.96398866, 0.3518923]"
7025,Jackass 3.5,2011,"[0.99758536, 0.31339, 0.1986857, 0.2995745, 0.8265859, 0.66688, 0.22246517, 0.87873536]"
7026,Indie Game: The Movie,2012,"[0.64579535, 0.16931011, 0.030004814, 0.9511432, 0.5312955, 0.6315704, 0.10069873, 0.41797516]"
7027,"Batman: The Dark Knight Returns, Part 1",2012,"[0.20794372, 0.6704522, 0.17526747, 0.15612769, 0.13585806, 0.5612254, 0.05105311, 0.26490808]"
7028,Lincoln,2012,"[0.59708583, 0.052027036, 0.20121926, 0.23990712, 0.9877491, 0.5277137, 0.3443299, 0.14063695]"
7029,Nature Calls,2012,"[0.08900491, 0.68432313, 0.38248768, 0.839062, 0.11389993, 0.28809923, 0.06961363, 0.09571458]"
7030,Vamps,2012,"[0.8511881, 0.58711654, 0.2646231, 0.9087418, 0.56916326, 0.28673932, 0.35581374, 0.24913606]"
7031,"Twilight Saga: Breaking Dawn - Part 2",2012,"[0.060698025, 0.28629363, 0.95516753, 0.6033296, 0.87363374, 0.5810404, 0.23814291, 0.78640866]"
7032,10 Years,2011,"[0.36375865, 0.52256006, 0.61086905, 0.9122433, 0.78921705, 0.7724788, 0.54709476, 0.6177285]"
7033,Red Dawn,2012,"[0.55019194, 0.35993034, 0.25048316, 0.8702764, 0.8836423, 0.09398993, 0.2819425, 0.15983449]"
7034,Rise of the Guardians,2012,"[0.8347165, 0.004733608, 0.22105254, 0.186769, 0.4513811, 0.62134075, 0.987976, 0.22681394]"
7035,"Fantastic Fear of Everything, A",2012,"[0.51086056, 0.22444707, 0.055000458, 0.45699942, 0.76572126, 0.017636396, 0.64980555, 0.7075714]"
7036,Deadfall,2012,"[0.6795992, 0.34587234, 0.873273, 0.5165052, 0.6726258, 0.016214626, 0.46185422, 0.4735884]"
7037,Byzantium,2012,"[0.3586257, 0.6994418, 0.24854514, 0.8886346, 0.6518033, 0.9829988, 0.86465573, 0.3973553]"
7038,Paperman,2012,"[0.946885, 0.0941841, 0.90131575, 0.8770627, 0.5996924, 0.34602857, 0.2681647, 0.2967016]"
7039,Hitchcock,2012,"[0.9248433, 0.5551945, 0.43856654, 0.079498254, 0.40599954, 0.26068333, 0.8379733, 0.113425754]"
7040,Redline,2009,"[0.9116497, 0.9802616, 0.70724803, 0.64934963, 0.6978426, 0.7453532, 0.9909588, 0.3209686]"
7041,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",2012,"[0.83216465, 0.19478574, 0.9000549, 0.07521094, 0.17888054, 0.93844295, 0.3324552, 0.8628578]"
7042,"Hobbit: An Unexpected Journey",2012,"[0.9268779, 0.61424524, 0.04032899, 0.9957809, 0.7679112, 0.4349421, 0.5835798, 0.54990774]"
7043,Hyde Park on Hudson,2012,"[0.45701212, 0.2245976, 0.18549174, 0.32943517, 0.34581617, 0.2863513, 0.5746649, 0.66436416]"
7044,How to Make Love to a Woman,2010,"[0.440487, 0.68797636, 0.50523144, 0.8811077, 0.84943354, 0.0058955443, 0.067977555, 0.11461716]"
7045,Zero Dark Thirty,2012,"[0.89407676, 0.28757408, 0.49718517, 0.52014303, 0.1703991, 0.47667438, 0.9429415, 0.1730745]"
7046,Fire with Fire,2012,"[0.5685079, 0.93863386, 0.73687917, 0.9322026, 0.5141688, 0.4763438, 0.49411914, 0.8520082]"
7047,Warm Bodies,2013,"[0.9228943, 0.8300623, 0.6643406, 0.7719939, 0.72269726, 0.05153662, 0.7695531, 0.28876886]"
7048,Wrong,2012,"[0.6115779, 0.7699945, 0.23214291, 0.00041476943, 0.45865285, 0.7312511, 0.3180061, 0.37324706]"
7049,Playing for Keeps,2012,"[0.066742994, 0.86936975, 0.84142745, 0.1628498, 0.55789226, 0.05678464, 0.7005677, 0.4523991]"
7050,"Guilt Trip",2012,"[0.5743397, 0.09997619, 0.07914907, 0.517782, 0.6331612, 0.28999472, 0.5110844, 0.7532938]"
7051,Jack Reacher,2012,"[0.21372682, 0.8067315, 0.25037974, 0.42432883, 0.60293144, 0.94761056, 0.91199905, 0.26305392]"
7052,Django Unchained,2012,"[0.25819564, 0.871397, 0.30867139, 0.6477276, 0.91990083, 0.36356598, 0.81564444, 0.5819388]"
7053,This Is 40,2012,"[0.96343267, 0.13945854, 0.172872, 0.18412706, 0.19767445, 0.56216866, 0.25574562, 0.9691037]"
7054,I Bought a Vampire Motorcycle,1990,"[0.37437338, 0.85678643, 0.9946798, 0.9445967, 0.7504226, 0.20567746, 0.68976325, 0.8928246]"
7055,Ice Cream Man,1995,"[0.31425676, 0.8064234, 0.52155805, 0.7600752, 0.74087113, 0.84521276, 0.63624704, 0.09210279]"
7056,"Misérables, Les",2012,"[0.7591418, 0.45456478, 0.86096823, 0.33804253, 0.9074302, 0.33186117, 0.2546484, 0.7651341]"
7057,Campfire Tales,1997,"[0.3020647, 0.6405076, 0.70648116, 0.39808694, 0.72246647, 0.5195801, 0.096100494, 0.20866074]"
7058,Parental Guidance,2012,"[0.40496144, 0.2948777, 0.11544868, 0.43880513, 0.37108704, 0.078348815, 0.2240598, 0.21685594]"
7059,John Dies at the End,2012,"[0.804584, 0.7665019, 0.00039561812, 0.7205542, 0.62624735, 0.5627724, 0.23966669, 0.35206136]"
7060,"Misérables, Les",2000,"[0.6827001, 0.254702, 0.34176028, 0.8792143, 0.032855667, 0.9107085, 0.609668, 0.19455315]"
7061,Promised Land,2012,"[0.22312643, 0.28292257, 0.55150175, 0.808288, 0.41770735, 0.6859578, 0.8069303, 0.34159166]"
7062,English Vinglish,2012,"[0.28554794, 0.133681, 0.14212722, 0.19879359, 0.9552195, 0.24804762, 0.9136636, 0.21335706]"
